year,region,area,age_group,sex,value,unit,source
2560,ทั่วประเทศ,นอกเขตเทศบาล,60-64 ปี,ชาย,1025315,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,60-64 ปี,ชาย,182207,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,60-64 ปี,ชาย,446386,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,60-64 ปี,ชาย,390719,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,60-64 ปี,ชาย,540262,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,60-64 ปี,ชาย,197755,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,รวม,65-69 ปี,ชาย,1274928,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,ในเขตเทศบาล,65-69 ปี,ชาย,520160,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,นอกเขตเทศบาล,65-69 ปี,ชาย,754768,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,65-69 ปี,ชาย,122386,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,65-69 ปี,ชาย,318348,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,65-69 ปี,ชาย,272599,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,65-69 ปี,ชาย,416835,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,65-69 ปี,ชาย,144760,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,รวม,70-74 ปี,ชาย,868524,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,ในเขตเทศบาล,70-74 ปี,ชาย,343082,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,นอกเขตเทศบาล,70-74 ปี,ชาย,525442,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,70-74 ปี,ชาย,74273,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,70-74 ปี,ชาย,213339,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,70-74 ปี,ชาย,176419,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,70-74 ปี,ชาย,303571,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,70-74 ปี,ชาย,100922,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,รวม,75-79 ปี,ชาย,582597,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,ในเขตเทศบาล,75-79 ปี,ชาย,229826,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,นอกเขตเทศบาล,75-79 ปี,ชาย,352771,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,75-79 ปี,ชาย,47244,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,75-79 ปี,ชาย,149485,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,75-79 ปี,ชาย,125502,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,75-79 ปี,ชาย,188116,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,75-79 ปี,ชาย,72250,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,รวม,80 ปีขึ้นไป,ชาย,600303,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,ในเขตเทศบาล,80 ปีขึ้นไป,ชาย,237837,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,นอกเขตเทศบาล,80 ปีขึ้นไป,ชาย,362466,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,80 ปีขึ้นไป,ชาย,50672,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,80 ปีขึ้นไป,ชาย,153150,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,80 ปีขึ้นไป,ชาย,138895,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,80 ปีขึ้นไป,ชาย,177379,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,80 ปีขึ้นไป,ชาย,80207,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,รวม,รวม,หญิง,6228766,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,ในเขตเทศบาล,รวม,หญิง,2593850,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,นอกเขตเทศบาล,รวม,หญิง,3634916,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,รวม,หญิง,613192,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,รวม,หญิง,1633034,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,รวม,หญิง,1298675,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,รวม,หญิง,1944564,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,รวม,หญิง,739301,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,รวม,60-64 ปี,หญิง,1983578,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,ในเขตเทศบาล,60-64 ปี,หญิง,846049,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,นอกเขตเทศบาล,60-64 ปี,หญิง,1137529,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,60-64 ปี,หญิง,211593,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,60-64 ปี,หญิง,523265,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,60-64 ปี,หญิง,433323,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,60-64 ปี,หญิง,593579,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,60-64 ปี,หญิง,221818,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,รวม,65-69 ปี,หญิง,1475623,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,ในเขตเทศบาล,65-69 ปี,หญิง,617365,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,นอกเขตเทศบาล,65-69 ปี,หญิง,858258,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,65-69 ปี,หญิง,150242,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,65-69 ปี,หญิง,384068,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,65-69 ปี,หญิง,303616,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,65-69 ปี,หญิง,469904,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,65-69 ปี,หญิง,167793,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,รวม,70-74 ปี,หญิง,1059119,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,ในเขตเทศบาล,70-74 ปี,หญิง,432704,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,นอกเขตเทศบาล,70-74 ปี,หญิง,626415,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,70-74 ปี,หญิง,98337,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,70-74 ปี,หญิง,271686,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,70-74 ปี,หญิง,204194,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,70-74 ปี,หญิง,360108,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,70-74 ปี,หญิง,124794,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,รวม,75-79 ปี,หญิง,769991,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,ในเขตเทศบาล,75-79 ปี,หญิง,316168,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,นอกเขตเทศบาล,75-79 ปี,หญิง,453823,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,75-79 ปี,หญิง,71273,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,75-79 ปี,หญิง,204569,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,75-79 ปี,หญิง,155567,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,75-79 ปี,หญิง,243926,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,75-79 ปี,หญิง,94656,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,รวม,80 ปีขึ้นไป,หญิง,940455,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,ในเขตเทศบาล,80 ปีขึ้นไป,หญิง,381564,คน,สำนักงานสถิติแห่งชาติ
2560,ทั่วประเทศ,นอกเขตเทศบาล,80 ปีขึ้นไป,หญิง,558891,คน,สำนักงานสถิติแห่งชาติ
2560,กรุงเทพมหานคร,ในเขตเทศบาล,80 ปีขึ้นไป,หญิง,81747,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง(ไม่รวมกรุงเทพมหานคร),รวม,80 ปีขึ้นไป,หญิง,249446,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคเหนือ,รวม,80 ปีขึ้นไป,หญิง,201975,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคตะวันออกเฉียงเหนือ,รวม,80 ปีขึ้นไป,หญิง,277047,คน,สำนักงานสถิติแห่งชาติ
2560,ภาคใต้,รวม,80 ปีขึ้นไป,หญิง,130240,คน,สำนักงานสถิติแห่งชาติ
2564,ทั่วประเทศ,รวม,60 - 64 ปี,รวม,4240214,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,60 - 64 ปี,ชาย,1983875,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,60 - 64 ปี,หญิง,2256339,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,65 -69 ปี,รวม,3404927,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,65 -69 ปี,ชาย,1569081,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,65 -69 ปี,หญิง,1835846,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,70 - 74 ปี,รวม,2367078,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,70 - 74 ปี,ชาย,1063157,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,70 - 74 ปี,หญิง,1303921,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,75 - 79 ปี,รวม,1575590,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,75 - 79 ปี,ชาย,677087,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,75 - 79 ปี,หญิง,898503,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,80 ปีขึ้นไป,รวม,1770942,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,80 ปีขึ้นไป,ชาย,680822,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,รวม,80 ปีขึ้นไป,หญิง,1090120,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,60 - 64 ปี,รวม,1826197,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,60 - 64 ปี,ชาย,846685,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,60 - 64 ปี,หญิง,979512,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,65 -69 ปี,รวม,1419153,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,65 -69 ปี,ชาย,644443,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,65 -69 ปี,หญิง,774710,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,70 - 74 ปี,รวม,969255,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,70 - 74 ปี,ชาย,427662,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,70 - 74 ปี,หญิง,541593,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,75 - 79 ปี,รวม,633413,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,75 - 79 ปี,ชาย,265764,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,75 - 79 ปี,หญิง,367649,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,80 ปีขึ้นไป,รวม,712329,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,80 ปีขึ้นไป,ชาย,269219,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,ในเขตเทศบาล,80 ปีขึ้นไป,หญิง,443110,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,60 - 64 ปี,รวม,2414017,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,60 - 64 ปี,ชาย,1137190,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,60 - 64 ปี,หญิง,1276827,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,65 -69 ปี,รวม,1985774,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,65 -69 ปี,ชาย,924638,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,65 -69 ปี,หญิง,1061136,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,70 - 74 ปี,รวม,1397823,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,70 - 74 ปี,ชาย,635495,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,70 - 74 ปี,หญิง,762328,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,75 - 79 ปี,รวม,942177,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,75 - 79 ปี,ชาย,411323,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,75 - 79 ปี,หญิง,530854,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,80 ปีขึ้นไป,รวม,1058613,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,80 ปีขึ้นไป,ชาย,411603,คน,สำนักงานสติแห่งชาติ
2564,ทั่วประเทศ,นอกเขตเทศบาล,80 ปีขึ้นไป,หญิง,647010,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,60 - 64 ปี,รวม,481911,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,60 - 64 ปี,ชาย,224918,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,60 - 64 ปี,หญิง,256993,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,65 -69 ปี,รวม,344098,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,65 -69 ปี,ชาย,153839,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,65 -69 ปี,หญิง,190259,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,70 - 74 ปี,รวม,229246,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,70 - 74 ปี,ชาย,99580,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,70 - 74 ปี,หญิง,129666,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,75 - 79 ปี,รวม,136016,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,75 - 79 ปี,ชาย,54517,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,75 - 79 ปี,หญิง,81499,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,80 ปีขึ้นไป,รวม,151555,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,80 ปีขึ้นไป,ชาย,56321,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,รวม,80 ปีขึ้นไป,หญิง,95234,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,60 - 64 ปี,รวม,481911,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,60 - 64 ปี,ชาย,224918,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,60 - 64 ปี,หญิง,256993,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,65 -69 ปี,รวม,344098,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,65 -69 ปี,ชาย,153839,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,65 -69 ปี,หญิง,190259,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,70 - 74 ปี,รวม,229246,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,70 - 74 ปี,ชาย,99580,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,70 - 74 ปี,หญิง,129666,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,75 - 79 ปี,รวม,136016,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,75 - 79 ปี,ชาย,54517,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,75 - 79 ปี,หญิง,81499,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,80 ปีขึ้นไป,รวม,151555,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,80 ปีขึ้นไป,ชาย,56321,คน,สำนักงานสติแห่งชาติ
2564,กรุงเทพมหานคร,ในเขตเทศบาล,80 ปีขึ้นไป,หญิง,95234,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,60 - 64 ปี,รวม,1158022,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,60 - 64 ปี,ชาย,536921,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,60 - 64 ปี,หญิง,621101,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,65 -69 ปี,รวม,887796,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,65 -69 ปี,ชาย,398868,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,65 -69 ปี,หญิง,488928,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,70 - 74 ปี,รวม,603803,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,70 - 74 ปี,ชาย,262356,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,70 - 74 ปี,หญิง,341447,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,75 - 79 ปี,รวม,401793,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,75 - 79 ปี,ชาย,166992,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,75 - 79 ปี,หญิง,234801,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,80 ปีขึ้นไป,รวม,466814,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,80 ปีขึ้นไป,ชาย,175156,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,รวม,80 ปีขึ้นไป,หญิง,291658,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,60 - 64 ปี,รวม,517761,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,60 - 64 ปี,ชาย,239048,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,60 - 64 ปี,หญิง,278713,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,65 -69 ปี,รวม,392163,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,65 -69 ปี,ชาย,175379,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,65 -69 ปี,หญิง,216784,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,70 - 74 ปี,รวม,262376,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,70 - 74 ปี,ชาย,112963,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,70 - 74 ปี,หญิง,149413,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,75 - 79 ปี,รวม,172544,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,75 - 79 ปี,ชาย,70651,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,75 - 79 ปี,หญิง,101893,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,80 ปีขึ้นไป,รวม,197551,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,80 ปีขึ้นไป,ชาย,73149,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,ในเขตเทศบาล,80 ปีขึ้นไป,หญิง,124402,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,60 - 64 ปี,รวม,640261,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,60 - 64 ปี,ชาย,297873,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,60 - 64 ปี,หญิง,342388,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,65 -69 ปี,รวม,495633,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,65 -69 ปี,ชาย,223489,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,65 -69 ปี,หญิง,272144,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,70 - 74 ปี,รวม,341427,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,70 - 74 ปี,ชาย,149393,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,70 - 74 ปี,หญิง,192034,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,75 - 79 ปี,รวม,229249,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,75 - 79 ปี,ชาย,96341,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,75 - 79 ปี,หญิง,132908,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,80 ปีขึ้นไป,รวม,269263,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,80 ปีขึ้นไป,ชาย,102007,คน,สำนักงานสติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,80 ปีขึ้นไป,หญิง,167256,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,60 - 64 ปี,รวม,885119,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,60 - 64 ปี,ชาย,412886,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,60 - 64 ปี,หญิง,472233,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,65 -69 ปี,รวม,747624,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,65 -69 ปี,ชาย,349713,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,65 -69 ปี,หญิง,397911,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,70 - 74 ปี,รวม,489438,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,70 - 74 ปี,ชาย,225709,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,70 - 74 ปี,หญิง,263729,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,75 - 79 ปี,รวม,311250,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,75 - 79 ปี,ชาย,138739,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,75 - 79 ปี,หญิง,172511,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,80 ปีขึ้นไป,รวม,377187,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,80 ปีขึ้นไป,ชาย,151733,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,รวม,80 ปีขึ้นไป,หญิง,225454,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,60 - 64 ปี,รวม,305371,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,60 - 64 ปี,ชาย,140039,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,60 - 64 ปี,หญิง,165332,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,65 -69 ปี,รวม,253500,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,65 -69 ปี,ชาย,116847,คน,สำนักงานสติแห่งชาติ
2564,ภาคเหนือ,ในเขตเทศบาล,65 -69 ปี,หญิง,136653,คน,สำนักงานสติแห่งชาติ
